22,10,13,15,4,38,71
22,10,13,15,4,38,91
22,10,13,15,4,39,11
22,10,13,15,4,39,31
22,10,13,15,4,39,51
22,10,13,15,4,39,74
22,10,13,15,4,39,91
22,10,13,15,4,40,11
22,10,13,15,4,40,31
22,10,13,15,4,40,50
22,10,13,15,4,40,70
22,10,13,15,4,40,94
22,10,13,15,4,41,10
22,10,13,15,4,41,30
22,10,13,15,4,41,50
22,10,13,15,4,41,70
22,10,13,15,4,41,90
22,10,13,15,4,42,14
22,10,13,15,4,42,30
22,10,13,15,4,42,50
22,10,13,15,4,42,70
22,10,13,15,4,42,90
22,10,13,15,4,43,10
22,10,13,15,4,43,33
22,10,13,15,4,43,50
22,10,13,15,4,43,70
22,10,13,15,4,43,90
22,10,13,15,4,44,10
22,10,13,15,4,44,30
22,10,13,15,4,44,53
22,10,13,15,4,44,70
22,10,13,15,4,44,90
22,10,13,15,4,45,10
22,10,13,15,4,45,29
22,10,13,15,4,45,49
22,10,13,15,4,45,73
22,10,13,15,4,45,89
22,10,13,15,4,46,9
22,10,13,15,4,46,29
22,10,13,15,4,46,49
22,10,13,15,4,46,69
22,10,13,15,4,46,93
22,10,13,15,4,47,9
22,10,13,15,4,47,29
22,10,13,15,4,47,49
22,10,13,15,4,47,69
22,10,13,15,4,47,89
22,10,13,15,4,48,12
22,10,13,15,4,48,29
22,10,13,15,4,48,49
22,10,13,15,4,48,69
22,10,13,15,4,48,89
22,10,13,15,4,49,9
22,10,13,15,4,49,32
22,10,13,15,4,49,49
22,10,13,15,4,49,69
22,10,13,15,4,49,89
22,10,13,15,4,50,9
22,10,13,15,4,50,28
22,10,13,15,4,50,52
22,10,13,15,4,50,68
22,10,13,15,4,50,88
22,10,13,15,4,51,8
22,10,13,15,4,51,28
22,10,13,15,4,51,48
22,10,13,15,4,51,71
22,10,13,15,4,51,88
22,10,13,15,4,52,8
22,10,13,15,4,52,28
22,10,13,15,4,52,48
22,10,13,15,4,52,68
22,10,13,15,4,52,91
22,10,13,15,4,53,8
22,10,13,15,4,53,28
22,10,13,15,4,53,48
22,10,13,15,4,53,68
22,10,13,15,4,53,88
22,10,13,15,4,54,11
22,10,13,15,4,54,28
22,10,13,15,4,54,48
22,10,13,15,4,54,68
22,10,13,15,4,54,88
22,10,13,15,4,55,8
22,10,13,15,4,55,31
22,10,13,15,4,55,47
22,10,13,15,4,55,67
22,10,13,15,4,55,87
22,10,13,15,4,56,7
22,10,13,15,4,56,27
22,10,13,15,4,56,51
22,10,13,15,4,56,67
22,10,13,15,4,56,87
22,10,13,15,4,57,7
22,10,13,15,4,57,27
22,10,13,15,4,57,47
22,10,13,15,4,57,70
22,10,13,15,4,57,87
22,10,13,15,4,58,7
22,10,13,15,4,58,27
22,10,13,15,4,58,47
22,10,13,15,4,58,67
22,10,13,15,4,58,90
22,10,13,15,4,59,7
22,10,13,15,4,59,27
22,10,13,15,4,59,47
22,10,13,15,4,59,66
22,10,13,15,4,59,86
22,10,13,15,5,0,10
22,10,13,15,5,0,26
22,10,13,15,5,0,46
22,10,13,15,5,0,66
22,10,13,15,5,0,86
22,10,13,15,5,1,6
22,10,13,15,5,1,30
22,10,13,15,5,1,46
22,10,13,15,5,1,66
22,10,13,15,5,1,86
22,10,13,15,5,2,6
22,10,13,15,5,2,26
22,10,13,15,5,2,49
22,10,13,15,5,2,66
22,10,13,15,5,2,86
22,10,13,15,5,3,6
22,10,13,15,5,3,26
22,10,13,15,5,3,46
22,10,13,15,5,3,69
22,10,13,15,5,3,86
22,10,13,15,5,4,6
22,10,13,15,5,4,26
22,10,13,15,5,4,45
22,10,13,15,5,4,65
22,10,13,15,5,4,89
22,10,13,15,5,5,5
22,10,13,15,5,5,25
22,10,13,15,5,5,45
22,10,13,15,5,5,65
22,10,13,15,5,5,85
22,10,13,15,5,6,9
22,10,13,15,5,6,25
22,10,13,15,5,6,45
22,10,13,15,5,6,65
22,10,13,15,5,6,85
22,10,13,15,5,7,5
22,10,13,15,5,7,28
22,10,13,15,5,7,45
22,10,13,15,5,7,65
22,10,13,15,5,7,85
22,10,13,15,5,8,5
22,10,13,15,5,8,25
22,10,13,15,5,8,48
22,10,13,15,5,8,65
22,10,13,15,5,8,85
22,10,13,15,5,9,5
22,10,13,15,5,9,25
22,10,13,15,5,9,44
22,10,13,15,5,9,68
22,10,13,15,5,9,84
22,10,13,15,5,10,4
22,10,13,15,5,10,24
22,10,13,15,5,10,44
22,10,13,15,5,10,64
22,10,13,15,5,10,88
22,10,13,15,5,11,4
22,10,13,15,5,11,24
22,10,13,15,5,11,44
22,10,13,15,5,11,64
22,10,13,15,5,11,84
22,10,13,15,5,12,7
22,10,13,15,5,12,24
22,10,13,15,5,12,44
22,10,13,15,5,12,64
22,10,13,15,5,12,84
22,10,13,15,5,13,4
22,10,13,15,5,13,27
22,10,13,15,5,13,44
22,10,13,15,5,13,64
22,10,13,15,5,13,84
22,10,13,15,5,14,4
22,10,13,15,5,14,24
22,10,13,15,5,14,47
22,10,13,15,5,14,63
22,10,13,15,5,14,83
22,10,13,15,5,15,3
22,10,13,15,5,15,23
22,10,13,15,5,15,43
22,10,13,15,5,15,67
22,10,13,15,5,15,83
22,10,13,15,5,16,3
22,10,13,15,5,16,23
22,10,13,15,5,16,43
22,10,13,15,5,16,63
22,10,13,15,5,16,86
22,10,13,15,5,17,3
22,10,13,15,5,17,23
22,10,13,15,5,17,43
22,10,13,15,5,17,63
22,10,13,15,5,17,83
22,10,13,15,5,18,6
22,10,13,15,5,18,23
22,10,13,15,5,18,42
22,10,13,15,5,18,63
22,10,13,15,5,18,82
22,10,13,15,5,19,2
22,10,13,15,5,19,26
22,10,13,15,5,19,42
22,10,13,15,5,19,62
22,10,13,15,5,19,82
22,10,13,15,5,20,2
22,10,13,15,5,20,22
22,10,13,15,5,20,45
22,10,13,15,5,20,62
22,10,13,15,5,20,82
22,10,13,15,5,21,2
22,10,13,15,5,21,22
22,10,13,15,5,21,42
22,10,13,15,5,21,65
22,10,13,15,5,21,82
22,10,13,15,5,22,2
22,10,13,15,5,22,22
22,10,13,15,5,22,42
22,10,13,15,5,22,62
22,10,13,15,5,22,85
22,10,13,15,5,23,2
22,10,13,15,5,23,22
22,10,13,15,5,23,42
22,10,13,15,5,23,61
22,10,13,15,5,23,81
22,10,13,15,5,24,5
22,10,13,15,5,24,21
22,10,13,15,5,24,41
22,10,13,15,5,24,61
22,10,13,15,5,24,81
22,10,13,15,5,25,1
22,10,13,15,5,25,25
22,10,13,15,5,25,41
22,10,13,15,5,25,61
22,10,13,15,5,25,81
22,10,13,15,5,26,1
22,10,13,15,5,26,21
22,10,13,15,5,26,44
22,10,13,15,5,26,61
22,10,13,15,5,26,81
22,10,13,15,5,27,1
22,10,13,15,5,27,21
22,10,13,15,5,27,41
22,10,13,15,5,27,64
22,10,13,15,5,27,81
22,10,13,15,5,28,1
22,10,13,15,5,28,21
22,10,13,15,5,28,40
22,10,13,15,5,28,60
22,10,13,15,5,28,84
22,10,13,15,5,29,0
22,10,13,15,5,29,20
22,10,13,15,5,29,40
22,10,13,15,5,29,60
22,10,13,15,5,29,80
22,10,13,15,5,30,4
22,10,13,15,5,30,20
22,10,13,15,5,30,40
22,10,13,15,5,30,60
22,10,13,15,5,30,80
22,10,13,15,5,31,0
22,10,13,15,5,31,23
22,10,13,15,5,31,40
22,10,13,15,5,31,60
22,10,13,15,5,31,80
22,10,13,15,5,32,1
22,10,13,15,5,32,20
22,10,13,15,5,32,44
22,10,13,15,5,32,61
22,10,13,15,5,32,80
22,10,13,15,5,33,0
22,10,13,15,5,33,20
22,10,13,15,5,33,40
22,10,13,15,5,33,63
22,10,13,15,5,33,79
22,10,13,15,5,33,99
22,10,13,15,5,34,19
22,10,13,15,5,34,39
22,10,13,15,5,34,59
22,10,13,15,5,34,83
22,10,13,15,5,34,99
22,10,13,15,5,35,19
22,10,13,15,5,35,39
22,10,13,15,5,35,59
22,10,13,15,5,35,79
22,10,13,15,5,36,2
22,10,13,15,5,36,19
22,10,13,15,5,36,39
22,10,13,15,5,36,59
22,10,13,15,5,36,79
22,10,13,15,5,36,99
22,10,13,15,5,37,22
22,10,13,15,5,37,39
22,10,13,15,5,37,59
22,10,13,15,5,37,79
22,10,13,15,5,37,99
22,10,13,15,5,38,18
22,10,13,15,5,38,42
22,10,13,15,5,38,58
22,10,13,15,5,38,78
22,10,13,15,5,38,98
22,10,13,15,5,39,18
22,10,13,15,5,39,38
22,10,13,15,5,39,62
22,10,13,15,5,39,78
22,10,13,15,5,39,98
22,10,13,15,5,40,18
22,10,13,15,5,40,38
22,10,13,15,5,40,58
22,10,13,15,5,40,81
22,10,13,15,5,40,98
22,10,13,15,5,41,18
22,10,13,15,5,41,38
22,10,13,15,5,41,58
22,10,13,15,5,41,78
22,10,13,15,5,42,1
22,10,13,15,5,42,18
22,10,13,15,5,42,38
22,10,13,15,5,42,58
22,10,13,15,5,42,77
22,10,13,15,5,42,97
22,10,13,15,5,43,21
22,10,13,15,5,43,37
22,10,13,15,5,43,57
22,10,13,15,5,43,77
22,10,13,15,5,43,97
22,10,13,15,5,44,17
22,10,13,15,5,44,41
22,10,13,15,5,44,57
22,10,13,15,5,44,77
22,10,13,15,5,44,97
22,10,13,15,5,45,17
22,10,13,15,5,45,37
22,10,13,15,5,45,60
22,10,13,15,5,45,77
22,10,13,15,5,45,97
22,10,13,15,5,46,17
22,10,13,15,5,46,37
22,10,13,15,5,46,57
22,10,13,15,5,46,81
22,10,13,15,5,46,97
22,10,13,15,5,47,17
22,10,13,15,5,47,37
22,10,13,15,5,47,57
22,10,13,15,5,47,77
22,10,13,15,5,48,1
22,10,13,15,5,48,17
22,10,13,15,5,48,37
22,10,13,15,5,48,57
22,10,13,15,5,48,77
22,10,13,15,5,48,96
22,10,13,15,5,49,19
22,10,13,15,5,49,36
22,10,13,15,5,49,56
22,10,13,15,5,49,76
22,10,13,15,5,49,96
22,10,13,15,5,50,16
22,10,13,15,5,50,39
22,10,13,15,5,50,56
22,10,13,15,5,50,76
22,10,13,15,5,50,96
22,10,13,15,5,51,16
22,10,13,15,5,51,36
22,10,13,15,5,51,59
22,10,13,15,5,51,76
22,10,13,15,5,51,96
22,10,13,15,5,52,16
22,10,13,15,5,52,36
22,10,13,15,5,52,55
22,10,13,15,5,52,79
22,10,13,15,5,52,95
22,10,13,15,5,53,15
22,10,13,15,5,53,35
22,10,13,15,5,53,55
22,10,13,15,5,53,75
22,10,13,15,5,53,99
22,10,13,15,5,54,15
22,10,13,15,5,54,35
22,10,13,15,5,54,55
22,10,13,15,5,54,75
22,10,13,15,5,54,95
22,10,13,15,5,55,18
22,10,13,15,5,55,36
22,10,13,15,5,55,55
22,10,13,15,5,55,75
22,10,13,15,5,55,95
22,10,13,15,5,56,15
22,10,13,15,5,56,38
22,10,13,15,5,56,55
22,10,13,15,5,56,75
22,10,13,15,5,56,95
22,10,13,15,5,57,15
22,10,13,15,5,57,35
22,10,13,15,5,57,59
22,10,13,15,5,57,75
22,10,13,15,5,57,95
22,10,13,15,5,58,15
22,10,13,15,5,58,34
22,10,13,15,5,58,54
22,10,13,15,5,58,77
22,10,13,15,5,58,94
22,10,13,15,5,59,14
22,10,13,15,5,59,34
22,10,13,15,5,59,54
22,10,13,15,5,59,74
22,10,13,15,5,59,97
22,10,13,15,6,0,14
22,10,13,15,6,0,34
22,10,13,15,6,0,54
22,10,13,15,6,0,74
22,10,13,15,6,0,94
22,10,13,15,6,1,17
22,10,13,15,6,1,34
22,10,13,15,6,1,54
22,10,13,15,6,1,73
22,10,13,15,6,1,93
22,10,13,15,6,2,13
22,10,13,15,6,2,37
22,10,13,15,6,2,53
22,10,13,15,6,2,73
22,10,13,15,6,2,93
22,10,13,15,6,3,14
22,10,13,15,6,3,34
22,10,13,15,6,3,57
22,10,13,15,6,3,74
22,10,13,15,6,3,94
22,10,13,15,6,4,14
22,10,13,15,6,4,34
22,10,13,15,6,4,53
22,10,13,15,6,4,76
22,10,13,15,6,4,93
22,10,13,15,6,5,13
22,10,13,15,6,5,33
22,10,13,15,6,5,53
22,10,13,15,6,5,73
22,10,13,15,6,5,96
22,10,13,15,6,6,13
22,10,13,15,6,6,33
22,10,13,15,6,6,53
22,10,13,15,6,6,73
22,10,13,15,6,6,92
22,10,13,15,6,7,16
22,10,13,15,6,7,32
22,10,13,15,6,7,52
22,10,13,15,6,7,72
22,10,13,15,6,7,92
22,10,13,15,6,8,12
22,10,13,15,6,8,35
22,10,13,15,6,8,52
22,10,13,15,6,8,72
22,10,13,15,6,8,92
22,10,13,15,6,9,12
22,10,13,15,6,9,32
22,10,13,15,6,9,55
22,10,13,15,6,9,72
22,10,13,15,6,9,92
22,10,13,15,6,10,12
22,10,13,15,6,10,32
22,10,13,15,6,10,52
22,10,13,15,6,10,75
22,10,13,15,6,10,92
22,10,13,15,6,11,12
22,10,13,15,6,11,31
22,10,13,15,6,11,51
22,10,13,15,6,11,71
22,10,13,15,6,11,95
22,10,13,15,6,12,11
22,10,13,15,6,12,31
22,10,13,15,6,12,51
22,10,13,15,6,12,71
22,10,13,15,6,12,91
22,10,13,15,6,13,15
22,10,13,15,6,13,31
22,10,13,15,6,13,51
22,10,13,15,6,13,71
22,10,13,15,6,13,91
22,10,13,15,6,14,11
22,10,13,15,6,14,34
22,10,13,15,6,14,51
22,10,13,15,6,14,71
22,10,13,15,6,14,91
22,10,13,15,6,15,11
22,10,13,15,6,15,31
22,10,13,15,6,15,54
22,10,13,15,6,15,71
22,10,13,15,6,15,91
22,10,13,15,6,16,11
22,10,13,15,6,16,30
22,10,13,15,6,16,50
22,10,13,15,6,16,74
22,10,13,15,6,16,90
22,10,13,15,6,17,11
22,10,13,15,6,17,31
22,10,13,15,6,17,50
22,10,13,15,6,17,70
22,10,13,15,6,17,93
22,10,13,15,6,18,10
22,10,13,15,6,18,30
22,10,13,15,6,18,50
22,10,13,15,6,18,70
22,10,13,15,6,18,90
22,10,13,15,6,19,13
22,10,13,15,6,19,30
22,10,13,15,6,19,50
22,10,13,15,6,19,70
22,10,13,15,6,19,90
22,10,13,15,6,20,10
22,10,13,15,6,20,33
22,10,13,15,6,20,50
22,10,13,15,6,20,70
22,10,13,15,6,20,90
22,10,13,15,6,21,9
22,10,13,15,6,21,29
22,10,13,15,6,21,53
22,10,13,15,6,21,69
22,10,13,15,6,21,89
22,10,13,15,6,22,9
22,10,13,15,6,22,29
22,10,13,15,6,22,49
22,10,13,15,6,22,73
22,10,13,15,6,22,89
22,10,13,15,6,23,9
22,10,13,15,6,23,29
22,10,13,15,6,23,49
22,10,13,15,6,23,69
22,10,13,15,6,23,92
22,10,13,15,6,24,9
22,10,13,15,6,24,29
22,10,13,15,6,24,49
22,10,13,15,6,24,69
22,10,13,15,6,24,89
22,10,13,15,6,25,12
22,10,13,15,6,25,29
22,10,13,15,6,25,49
22,10,13,15,6,25,69
22,10,13,15,6,25,89
22,10,13,15,6,26,8
22,10,13,15,6,26,32
22,10,13,15,6,26,48
22,10,13,15,6,26,68
22,10,13,15,6,26,88
22,10,13,15,6,27,8
22,10,13,15,6,27,28
22,10,13,15,6,27,51
22,10,13,15,6,27,68
22,10,13,15,6,27,88
22,10,13,15,6,28,8
22,10,13,15,6,28,28
22,10,13,15,6,28,48
22,10,13,15,6,28,71
22,10,13,15,6,28,88
22,10,13,15,6,29,8
22,10,13,15,6,29,28
22,10,13,15,6,29,48
22,10,13,15,6,29,68
22,10,13,15,6,29,91
22,10,13,15,6,30,8
22,10,13,15,6,30,28
22,10,13,15,6,30,48
22,10,13,15,6,30,67
22,10,13,15,6,30,87
22,10,13,15,6,31,11
22,10,13,15,6,31,27
22,10,13,15,6,31,47
22,10,13,15,6,31,68
22,10,13,15,6,31,88
22,10,13,15,6,32,8
22,10,13,15,6,32,31
22,10,13,15,6,32,47
22,10,13,15,6,32,67
22,10,13,15,6,32,87
22,10,13,15,6,33,7
22,10,13,15,6,33,27
22,10,13,15,6,33,50
22,10,13,15,6,33,68
22,10,13,15,6,33,88
22,10,13,15,6,34,7
22,10,13,15,6,34,27
22,10,13,15,6,34,47
22,10,13,15,6,34,70
22,10,13,15,6,34,87
22,10,13,15,6,35,7
22,10,13,15,6,35,27
22,10,13,15,6,35,46
22,10,13,15,6,35,66
22,10,13,15,6,35,90
22,10,13,15,6,36,6
22,10,13,15,6,36,26
22,10,13,15,6,36,46
22,10,13,15,6,36,66
22,10,13,15,6,36,86
22,10,13,15,6,37,9
22,10,13,15,6,37,26
22,10,13,15,6,37,46
22,10,13,15,6,37,66
22,10,13,15,6,37,86
22,10,13,15,6,38,6
22,10,13,15,6,38,29
22,10,13,15,6,38,46
22,10,13,15,6,38,66
22,10,13,15,6,38,86
22,10,13,15,6,39,6
22,10,13,15,6,39,26
22,10,13,15,6,39,50
22,10,13,15,6,39,66
22,10,13,15,6,39,86
22,10,13,15,6,40,6
22,10,13,15,6,40,25
22,10,13,15,6,40,45
22,10,13,15,6,40,69
22,10,13,15,6,40,85
22,10,13,15,6,41,5
22,10,13,15,6,41,25
22,10,13,15,6,41,45
22,10,13,15,6,41,65
22,10,13,15,6,41,89
22,10,13,15,6,42,5
22,10,13,15,6,42,25
22,10,13,15,6,42,45
22,10,13,15,6,42,65
22,10,13,15,6,42,85
22,10,13,15,6,43,8
22,10,13,15,6,43,25
22,10,13,15,6,43,45
22,10,13,15,6,43,65
22,10,13,15,6,43,85
22,10,13,15,6,44,5
22,10,13,15,6,44,28
22,10,13,15,6,44,45
22,10,13,15,6,44,65
22,10,13,15,6,44,85
22,10,13,15,6,45,5
22,10,13,15,6,45,24
22,10,13,15,6,45,48
22,10,13,15,6,45,64
22,10,13,15,6,45,84
22,10,13,15,6,46,4
22,10,13,15,6,46,24
22,10,13,15,6,46,44
22,10,13,15,6,46,67
22,10,13,15,6,46,84
22,10,13,15,6,47,4
22,10,13,15,6,47,24
22,10,13,15,6,47,44
22,10,13,15,6,47,64
22,10,13,15,6,47,87
22,10,13,15,6,48,4
22,10,13,15,6,48,24
22,10,13,15,6,48,44
22,10,13,15,6,48,64
22,10,13,15,6,48,84
22,10,13,15,6,49,7
22,10,13,15,6,49,24
22,10,13,15,6,49,44
22,10,13,15,6,49,64
22,10,13,15,6,49,84
22,10,13,15,6,50,3
22,10,13,15,6,50,27
22,10,13,15,6,50,43
22,10,13,15,6,50,63
22,10,13,15,6,50,83
22,10,13,15,6,51,3
22,10,13,15,6,51,23
22,10,13,15,6,51,46
22,10,13,15,6,51,63
22,10,13,15,6,51,83
22,10,13,15,6,52,3
22,10,13,15,6,52,23
22,10,13,15,6,52,43
22,10,13,15,6,52,66
22,10,13,15,6,52,83
22,10,13,15,6,53,3
22,10,13,15,6,53,23
22,10,13,15,6,53,43
22,10,13,15,6,53,63
22,10,13,15,6,53,86
22,10,13,15,6,54,3
22,10,13,15,6,54,23
22,10,13,15,6,54,43
22,10,13,15,6,54,62
22,10,13,15,6,54,82
22,10,13,15,6,55,6
22,10,13,15,6,55,22
22,10,13,15,6,55,42
22,10,13,15,6,55,62
22,10,13,15,6,55,82
22,10,13,15,6,56,2
22,10,13,15,6,56,25
22,10,13,15,6,56,42
22,10,13,15,6,56,62
22,10,13,15,6,56,82
22,10,13,15,6,57,2
22,10,13,15,6,57,22
22,10,13,15,6,57,45
22,10,13,15,6,57,62
22,10,13,15,6,57,82
22,10,13,15,6,58,2
22,10,13,15,6,58,22
22,10,13,15,6,58,42
22,10,13,15,6,58,65
22,10,13,15,6,58,81
22,10,13,15,6,59,2
22,10,13,15,6,59,21
22,10,13,15,6,59,41
22,10,13,15,6,59,61
22,10,13,15,6,59,85
22,10,13,15,7,0,1
22,10,13,15,7,0,21
22,10,13,15,7,0,41
22,10,13,15,7,0,61
22,10,13,15,7,0,81
22,10,13,15,7,1,5
22,10,13,15,7,1,21
22,10,13,15,7,1,41
22,10,13,15,7,1,61
22,10,13,15,7,1,81
22,10,13,15,7,2,1
22,10,13,15,7,2,24
22,10,13,15,7,2,41
22,10,13,15,7,2,61
22,10,13,15,7,2,81
22,10,13,15,7,3,1
22,10,13,15,7,3,21
22,10,13,15,7,3,44
22,10,13,15,7,3,61
22,10,13,15,7,3,81
22,10,13,15,7,4,1
22,10,13,15,7,4,20
22,10,13,15,7,4,40
22,10,13,15,7,4,64
22,10,13,15,7,4,80
22,10,13,15,7,5,0
22,10,13,15,7,5,20
22,10,13,15,7,5,40
22,10,13,15,7,5,60
22,10,13,15,7,5,83
22,10,13,15,7,6,0
22,10,13,15,7,6,20
22,10,13,15,7,6,40
22,10,13,15,7,6,60
22,10,13,15,7,6,80
22,10,13,15,7,7,3
22,10,13,15,7,7,20
22,10,13,15,7,7,40
22,10,13,15,7,7,60
22,10,13,15,7,7,80
22,10,13,15,7,8,0
22,10,13,15,7,8,23
22,10,13,15,7,8,40
22,10,13,15,7,8,60
22,10,13,15,7,8,80
22,10,13,15,7,8,99
22,10,13,15,7,9,19
22,10,13,15,7,9,43
22,10,13,15,7,9,59
22,10,13,15,7,9,79
22,10,13,15,7,9,99
22,10,13,15,7,10,19
22,10,13,15,7,10,39
22,10,13,15,7,10,62
22,10,13,15,7,10,79
22,10,13,15,7,10,99
22,10,13,15,7,11,19
22,10,13,15,7,11,39
22,10,13,15,7,11,59
22,10,13,15,7,11,82
22,10,13,15,7,11,99
22,10,13,15,7,12,19
22,10,13,15,7,12,39
22,10,13,15,7,12,59
22,10,13,15,7,12,79
22,10,13,15,7,13,2
22,10,13,15,7,13,19
22,10,13,15,7,13,39
22,10,13,15,7,13,59
22,10,13,15,7,13,78
22,10,13,15,7,13,98
22,10,13,15,7,14,22
22,10,13,15,7,14,38
22,10,13,15,7,14,58
22,10,13,15,7,14,78
22,10,13,15,7,14,98
22,10,13,15,7,15,18
22,10,13,15,7,15,41
