8470,1,0,220,24,0,8,1000,276,482,310,452,-2,-2,5,8,255,248,255,255,76,34,75,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,135,144,129,0
8471,1,0,220,24,0,8,1000,276,482,307,452,-6,-5,3,9,255,247,255,255,77,35,75,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,135,145,128,0
8472,1,0,220,24,0,8,1000,276,482,310,452,6,-7,-3,1,255,248,255,255,77,35,75,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,135,144,128,0
8473,1,0,220,24,0,8,1000,276,482,307,452,15,-7,-8,-13,255,247,255,255,76,34,74,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,135,143,129,0
8474,1,0,220,24,0,8,1000,276,505,310,452,10,-11,-9,-1,255,254,255,255,75,33,75,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,133,145,129,0
8475,1,0,220,24,0,8,1000,273,509,310,452,118,-14,-34,-75,255,240,255,255,76,33,75,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,129,146,129,0
8476,1,0,220,24,0,8,1000,276,509,310,445,110,-8,-27,-75,255,238,255,255,74,33,75,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,127,148,129,0
8477,1,0,220,24,0,8,1000,276,509,310,445,119,-4,-21,-81,255,234,255,254,77,33,76,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,128,148,129,0
8478,1,0,220,24,0,8,1000,276,505,310,452,13,3,12,-6,255,253,255,255,78,32,76,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,131,148,129,0
8479,1,0,220,24,0,8,1000,276,482,307,452,11,8,12,-6,255,243,255,255,75,31,75,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,131,145,128,0
8480,1,0,220,24,0,8,1000,276,492,307,445,13,2,7,-8,255,252,255,255,74,32,76,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,130,146,127,0
8481,1,0,220,24,0,8,1000,273,492,307,445,0,0,6,0,255,252,255,255,72,32,78,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,129,147,127,0
8482,1,0,220,24,0,8,1000,273,502,307,448,16,-4,-3,-12,255,253,255,255,70,31,80,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,128,146,126,0
8483,1,0,220,24,0,8,1000,273,502,307,448,14,-6,-6,-10,255,254,255,255,72,32,79,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,128,147,125,0
8484,1,0,220,24,0,8,1000,273,502,307,445,8,-7,-5,-5,255,254,255,254,74,31,79,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,129,146,128,0
8485,1,0,220,24,0,8,1000,273,502,307,445,0,-10,-4,-3,255,254,255,254,74,30,78,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,130,146,128,0
8486,1,0,220,24,0,8,1000,273,502,307,441,0,-15,-6,4,255,254,255,254,74,29,77,47,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,129,146,127,0
8487,1,0,220,24,0,8,1000,273,502,310,441,0,-14,-5,6,255,254,255,255,74,27,79,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,145,127,148,126,0
8488,1,0,220,24,0,8,1000,273,509,307,452,70,2,-14,-52,255,236,255,255,75,27,75,46,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,121,145,123,0
8489,1,0,220,24,0,8,1000,273,502,310,445,9,-3,8,-2,255,253,255,255,74,27,77,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,127,150,129,0
8490,1,0,220,24,0,8,1000,273,502,307,452,23,-3,9,-12,255,253,255,255,72,28,80,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,138,124,146,119,0
8491,1,0,220,24,0,8,1000,273,502,307,448,26,-11,2,-10,255,253,255,255,69,29,81,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,135,119,145,125,0
8492,1,0,220,24,0,8,1000,273,502,307,448,32,-10,-4,-16,255,253,255,255,69,29,80,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,131,114,147,125,0
8493,1,0,220,24,0,8,1000,273,502,310,445,27,-20,-14,-13,255,253,255,254,67,28,82,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,127,112,154,124,0
8494,1,0,220,24,0,8,1000,273,502,310,452,32,-19,-18,-23,255,253,255,255,69,26,81,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,135,112,155,117,0
8495,1,0,220,24,0,8,1000,273,502,310,452,54,-18,-23,-37,255,252,255,255,69,24,79,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,141,113,154,118,0
8496,1,0,220,24,0,8,1000,273,0,307,452,-2,-20,-7,-32768,255,0,255,255,71,23,78,44,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,0,145,117,0
8497,1,0,220,24,0,8,1000,275,0,313,446,23,-39,-18,-32768,255,0,255,254,71,21,78,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,0,146,108,0
8498,1,0,220,24,0,8,1000,275,0,313,448,15,-23,-9,-32768,255,0,255,254,74,21,77,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,141,0,146,125,0
8499,1,0,220,24,0,8,1000,275,0,312,448,16,-17,-4,-32768,255,0,255,254,75,22,78,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,141,0,146,126,0
8500,1,0,220,24,0,8,1000,275,0,312,446,28,-27,-7,-32768,255,0,255,252,76,23,78,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,0,148,98,0
8501,1,0,220,24,0,8,1000,276,0,312,448,14,-12,4,-32768,255,0,255,252,75,21,80,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,146,0,149,129,0
8502,1,0,220,24,0,8,1000,276,0,312,448,4,-1,9,-32768,255,0,255,251,74,21,78,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,145,0,149,131,0
8503,1,0,220,24,0,8,1000,276,0,310,448,4,0,8,-32768,255,0,255,251,75,21,78,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,0,150,130,0
8504,1,0,220,24,0,8,1000,276,0,310,448,-1,-3,4,-32768,255,0,255,252,73,21,77,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,145,0,151,131,0
8505,1,0,220,24,0,8,1000,276,0,310,448,-5,-1,2,-32768,255,0,255,252,75,22,78,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,147,0,152,131,0
8506,1,0,220,24,0,8,1000,275,0,312,448,-9,2,3,-32768,255,0,255,253,76,22,81,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,0,150,131,0
8507,1,0,220,24,0,8,1000,276,0,313,450,-9,0,3,-32768,255,0,255,254,76,23,81,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,151,0,148,127,0
8508,1,0,220,24,0,8,1000,276,502,313,450,65,2,-13,-48,255,249,255,254,76,24,83,38,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,151,136,151,125,0
8509,1,0,220,24,0,8,1000,273,495,310,445,81,-10,-15,-53,255,246,255,255,78,26,84,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,145,119,152,120,0
8510,1,0,220,24,0,8,1000,273,495,310,445,16,-15,6,0,255,251,255,255,76,26,83,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,123,151,121,0
8511,1,0,220,24,0,8,1000,273,502,307,445,-31,-17,21,38,255,253,255,254,76,25,81,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,123,151,119,0
8512,1,0,220,24,0,8,1000,273,505,310,445,-42,-13,27,46,255,248,255,254,77,24,79,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,141,123,141,115,0
8513,1,0,220,24,0,8,1000,273,438,303,445,16,-13,4,-32768,255,0,255,254,77,24,80,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,124,152,115,0
8514,1,0,220,24,0,8,1000,273,438,307,445,15,-24,-9,-32768,255,0,255,254,77,26,77,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,124,149,114,0
8515,1,0,220,24,0,8,1000,280,438,307,445,17,-37,-24,-32768,255,0,255,254,76,25,76,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,148,122,149,114,0
8516,1,0,220,24,0,8,1000,273,468,307,445,21,-42,-29,0,255,221,255,253,76,27,82,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,138,125,149,120,0
8517,1,0,220,24,0,8,1000,280,495,307,445,12,-50,-27,10,255,254,255,253,71,26,80,39,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,133,147,117,0
8518,1,0,220,24,0,8,1000,280,495,307,448,6,-13,-7,-8,255,254,255,254,74,28,77,36,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,129,136,112,0
8519,1,0,220,24,0,8,1000,273,495,307,445,3,-14,2,0,255,254,255,249,76,29,75,35,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,148,129,129,119,0
8520,1,0,220,24,0,8,1000,280,492,310,448,43,-5,0,-22,255,253,255,255,75,28,73,38,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,139,131,151,117,0
8521,1,0,220,24,0,8,1000,276,478,307,445,40,1,12,-24,255,231,255,254,72,28,72,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,131,122,117,0
8522,1,0,220,24,0,8,1000,280,465,307,445,76,5,4,-43,255,237,255,254,75,25,75,42,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,122,133,122,0
8523,1,0,220,24,0,8,1000,280,438,307,445,13,5,22,-32768,255,0,255,255,79,26,76,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,147,124,140,114,0
8524,1,0,220,24,0,8,1000,280,441,303,452,8,1,17,-32768,255,0,255,255,80,26,76,42,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,149,125,148,120,0
8525,1,0,220,24,0,8,1000,280,455,303,452,-12,-2,11,12,255,245,255,255,81,26,77,43,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,149,134,148,120,0
8526,1,0,220,24,0,8,1000,280,478,307,452,25,-10,-15,-17,255,251,255,255,81,26,76,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,149,135,144,120,0
8527,1,0,220,24,0,8,1000,280,441,307,445,-6,-18,-19,-32768,255,0,255,255,80,27,75,42,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,147,126,141,120,0
8528,1,0,220,24,0,8,1000,276,462,307,448,-22,-27,-21,15,255,240,255,255,76,25,76,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,120,140,125,0
8529,1,0,220,24,0,8,1000,276,502,307,448,-4,-33,-23,9,255,252,255,255,75,31,75,43,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,145,127,144,131,0
8530,1,0,220,24,0,8,1000,276,492,307,441,0,-36,-16,16,255,254,255,255,76,29,78,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,150,123,144,119,0
8531,1,0,220,24,0,8,1000,273,478,307,441,48,-23,-12,-19,255,240,255,255,77,30,76,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,121,143,118,0
8532,1,0,220,24,0,8,1000,276,472,307,441,149,-12,-28,-88,255,237,255,255,77,29,74,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,150,128,137,121,0
8533,1,0,220,24,0,8,1000,276,492,307,441,31,-6,10,-1,255,254,255,254,78,31,75,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,148,126,144,127,0
8534,1,0,220,24,0,8,1000,273,492,307,441,21,-1,14,1,255,255,255,254,74,30,72,45,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,130,146,131,0
8535,1,0,220,24,0,8,1000,273,492,303,441,16,0,13,5,255,254,255,254,69,28,71,44,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,144,131,135,131,0
8536,1,0,220,24,0,8,1000,273,492,307,445,19,-7,7,4,255,252,255,255,71,27,71,42,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,131,136,108,0
8537,1,0,220,24,0,8,1000,273,468,303,445,-20,-17,6,31,255,242,255,255,74,27,72,42,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,129,135,113,0
8538,1,0,220,24,0,8,1000,273,502,303,445,23,-27,-10,3,255,250,255,255,72,27,71,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,125,138,114,0
8539,1,0,220,24,0,8,1000,273,502,303,445,-9,-25,-7,22,255,250,255,255,73,27,72,43,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,124,140,115,0
8540,1,0,220,24,0,8,1000,276,492,307,445,1,-20,-14,7,255,251,255,255,71,27,72,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,131,129,131,114,0
8541,1,0,220,24,0,8,1000,276,492,307,441,2,0,-12,-8,255,253,255,254,73,28,74,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,133,127,136,131,0
8542,1,0,220,24,0,8,1000,276,472,307,448,-3,-13,-3,7,255,247,255,254,80,27,74,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,143,130,140,119,0
8543,1,0,220,24,0,8,1000,276,472,307,448,6,-12,7,14,255,247,255,254,79,28,75,39,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,128,139,117,0
8544,1,0,220,24,0,8,1000,276,472,307,445,12,7,14,-2,255,247,255,254,76,29,75,38,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,135,130,137,112,0
8545,1,0,220,24,0,8,1000,276,468,303,441,35,11,10,-23,255,244,255,254,70,28,75,39,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,128,122,147,130,0
8546,1,0,220,24,0,8,1000,276,455,303,438,-12,27,22,-32768,255,0,255,254,70,27,73,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,135,115,144,119,0
8547,1,0,220,24,0,8,1000,276,455,303,441,-10,20,15,-32768,255,0,255,255,75,27,73,43,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,141,119,146,130,0
8548,1,0,220,24,0,8,1000,276,455,303,441,-12,15,8,-32768,255,0,255,255,76,25,72,43,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,121,147,130,0
8549,1,0,220,24,0,8,1000,276,462,303,441,-15,12,0,-32768,255,0,255,255,74,25,75,42,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,142,120,147,130,0
8550,1,0,220,24,0,8,1000,276,468,303,441,-9,4,-4,-32768,255,0,255,255,71,26,74,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,136,119,145,130,0
8551,1,0,220,24,0,8,1000,276,462,307,441,-8,-2,-7,-32768,255,0,255,255,67,28,74,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,124,138,127,0
8552,1,0,220,24,0,8,1000,276,462,307,441,0,-2,-3,-32768,255,0,255,255,72,27,74,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,133,123,137,123,0
8553,1,0,220,24,0,8,1000,276,462,303,441,0,-2,5,-32768,255,0,255,255,74,26,74,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,134,123,148,123,0
8554,1,0,220,24,0,8,1000,276,462,303,441,0,2,10,-32768,255,0,255,254,72,28,74,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,133,123,148,125,0
8555,1,0,220,24,0,8,1000,276,478,307,441,179,1,-42,-122,255,227,255,254,69,27,74,40,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,133,122,141,127,0
8556,1,0,220,24,0,8,1000,276,478,307,441,176,5,-42,-118,255,230,255,255,66,26,72,39,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,134,122,140,127,0
8557,1,0,220,24,0,8,1000,276,492,307,441,-8,10,11,6,255,247,255,255,66,26,71,41,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,134,114,139,127,0
8558,1,0,220,24,0,8,1000,276,438,307,441,0,8,9,-32768,255,0,255,255,68,25,73,41,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,116,139,127,0
8559,1,0,220,24,0,8,1000,276,438,307,441,3,7,3,-32768,255,0,255,255,69,25,74,42,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,116,138,127,0
8560,1,0,220,24,0,8,1000,276,438,307,441,15,-6,-10,-32768,255,0,255,254,68,25,73,42,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,134,115,137,125,0
8561,1,0,220,24,0,8,1000,276,438,303,441,10,-5,-9,-32768,255,0,255,255,67,25,71,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,114,144,120,0
8562,1,0,220,24,0,8,1000,276,438,303,431,-20,25,13,-32768,255,0,255,246,68,25,70,37,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,131,114,144,110,0
8563,1,0,220,24,0,8,1000,273,438,307,431,-17,20,18,-32768,255,0,255,246,67,24,70,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,135,113,131,114,0
8564,1,0,220,24,0,8,1000,273,438,307,441,11,0,7,-32768,255,0,255,255,68,27,70,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,114,133,122,0
8565,1,0,220,24,0,8,1000,276,435,303,438,-3,9,8,-32768,255,0,255,254,73,26,72,40,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,138,118,146,115,0
8566,1,0,220,24,0,8,1000,276,438,303,441,0,-1,-5,-32768,255,0,255,255,73,27,74,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,113,145,124,0
8567,1,0,220,24,0,8,1000,276,435,303,441,-2,3,-8,-32768,255,0,255,255,74,27,73,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,118,146,124,0
8568,1,0,220,24,0,8,1000,276,438,307,441,-18,13,-4,-32768,255,0,255,255,72,25,69,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,137,112,122,122,0
8569,1,0,220,24,0,8,1000,276,438,307,441,-33,26,6,-32768,255,0,255,255,71,24,71,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,134,112,129,119,0
8570,1,0,220,24,0,8,1000,276,512,307,441,-38,33,12,-32768,255,0,255,255,70,25,71,38,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,129,119,127,122,0
8571,1,0,220,24,0,8,1000,276,502,307,441,-3,31,3,-21,255,244,255,254,67,25,71,39,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,128,126,122,123,0
8572,1,0,220,24,0,8,1000,276,502,303,445,9,15,-1,-9,255,244,255,254,69,26,69,38,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,126,145,112,0
8573,1,0,220,24,0,8,1000,276,502,303,431,10,-33,-4,24,255,245,255,230,70,25,70,38,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,126,145,119,0
8574,1,0,220,24,0,8,1000,276,502,307,441,-2,33,24,-10,255,245,255,255,69,25,70,37,0,0,0,100,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,130,126,131,122,0
8575,1,0,220,24,0,8,1000,276,438,307,441,-5,25,24,-32768,255,0,255,255,76,25,73,39,100,0,0,0,0,0,0,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,0,0,0,0,0,500,140,114,133,119,0
